게시대명,게시대위치명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,현수막규격,게시면수,부착금액,용도구분명,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
상면행정복지센터(행정용),상면행정복지센터(행정용),경기도,가평군,,경기도 가평군 상면 연하리 171-1,37.805008,127.357685,600x70,2,0,행정용,상면행정복지센터,031-580-4178,2025-05-19,4160000,경기도 가평군
G330,팜스프링모텔 옆,경기도,가평군,,경기도 가평군 상면 항사리 303-2,37.792193,127.367083,600x70,6,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G340,율길교차로,경기도,가평군,,경기도 가평군 상면 율길리 422-2,37.834564,127.288799,600x70,6,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G350,상면체육공원 앞,경기도,가평군,,경기도 가평군 상면 연하리 546-25,37.80359897,127.3486057,600x70,6,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G370,아침고요수목원방향(카트장근처),경기도,가평군,,경기도 가평군 상면 임초리 산 142-1,37.77083121,127.370932,600x70,6,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
공유양조벤처센터,공유양조벤처센터,경기도,가평군,,경기도 가평군 상면 덕현리 129-8,37.75513466,127.4079475,600x70,2,0,행정용,상면행정복지센터,031-580-4178,2025-05-19,4160000,경기도 가평군
G550,상면연하IC화단옆,경기도,가평군,,경기도 가평군 상면 연하리 478-8,37.80309068,127.3473689,600x70,6,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G540,상면원흥교차로,경기도,가평군,,경기도 가평군 상면 원흥리 182-1,37.820949,127.33032,600x70,6,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G390,조종면사무소 앞,경기도,가평군,,경기도 가평군 조종면 대보리 519-1,37.81875432,127.353751,600x70,6,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G400,현리석사울삼거리(회전로터리),경기도,가평군,,경기도 가평군 조종면 현리 197-11,37.823023,127.343455,600x70,6,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
조종면 행정복지센터,조종면 행정복지센터,경기도,가평군,,경기도 가평군 조종면 현리 567-7,37.8182715,127.3535809,600x70,2,0,행정용,조종면행정복지센터,031-580-4232,2025-05-19,4160000,경기도 가평군
G410,안곡사거리,경기도,가평군,,경기도 가평군 조종면 현리 38-6,37.827289,127.347473,600x70,6,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G420,우체국 옆(버스터미널),경기도,가평군,,경기도 가평군 조종면 현리 410-2,37.8175416,127.348603,600x70,6,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G470,조종시네마 뒤,경기도,가평군,,경기도 가평군 조종면 현리 393-11,37.81797964,127.3472023,600x70,6,12600,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G430,연하회전교차로 옆,경기도,가평군,,경기도 가평군 조종면 현리 511-4,37.806865,127.354523,600x70,12,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G440,현리아랫삼거리,경기도,가평군,,경기도 가평군 조종면 현리 402-11,37.81600267,127.3486809,600x70,12,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G450,조종체육공원입구(도서관 옆),경기도,가평군,,경기도 가평군 조종면 현리 420-12번지,37.818404,127.352197,600x70,6,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G460,현리아침마루공원,경기도,가평군,,경기도 가평군 조종면 현리 264-8,37.81941091,127.3493014,600x70,2,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
N-4,신촌삼거리,전북특별자치도,남원시,,전북특별자치도 남원시 인월면 취암리 585-36,35.46550384,127.6041374,,5,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
O-1,아영초 앞,전북특별자치도,남원시,전북특별자치도 남원시 아영면 고인청계길 15,,35.50589395,127.6097024,,6,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
O-2,아영면사무소 입구,전북특별자치도,남원시,전북특별자치도 남원시 아영면 아백로 380,,35.50864301,127.6128973,,6,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
O-3,인월요업 앞,전북특별자치도,남원시,,전북특별자치도 남원시 아영면 인풍리 967-1,35.48437022,127.5951565,,4,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
O-4,지리산IC 삼거리,전북특별자치도,남원시,,전북특별자치도 남원시 아영면 인풍리 488-24,35.48173451,127.5912084,,5,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
P-1,산내우체국 앞,전북특별자치도,남원시,,전북특별자치도 남원시 산내면 대정리 862-7,35.42921788,127.6200913,,5,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
P-2,산내면사무소 입구,전북특별자치도,남원시,,전북특별자치도 남원시 산내면 대정리 692-2,35.41865163,127.6233611,,8,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
P-3,실상사 앞,전북특별자치도,남원시,전북특별자치도 남원시 산내면 천왕봉로 804,,35.41788953,127.6383438,,2,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
P-4,실상사 주차장 앞,전북특별자치도,남원시,,전북특별자치도 남원시 산내면 백일리 511-2,35.41840018,127.6381194,,5,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
Q-1,구역전교차로,전북특별자치도,남원시,,전북특별자치도 남원시 동충동 230-2,35.41312279,127.3831859,,6,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
G30,가평읍사무소,경기도,가평군,,경기도 가평군 가평읍 읍내리 366,37.825363,127.51654,600x70,12,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G40,힐스테이트아파트앞,경기도,가평군,,경기도 가평군 가평읍 읍내리 246-1,37.83571535,127.5146775,600x70,6,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
가평읍 행정복지센터,가평읍 행정복지센터,경기도,가평군,,경기도 가평군 가평읍 대곡리 640,37.82598,127.515355,600x70,2,0,행정용,가평읍행정복지센터,031-580-4032,2025-05-19,4160000,경기도 가평군
가평군 건강증진센터,가평군 건강증진센터,경기도,가평군,,경기도 가평군 가평읍 읍내리 624-20,37.833016,127.510821,600x70,2,0,행정용,가평군 보건소(건강증진센터),,2025-05-19,4160000,경기도 가평군
G50,하색리(가평역입구 교차로),경기도,가평군,,경기도 가평군 가평읍 하색리 산19-2,37.81716672,127.5063685,600x70,17,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G120,가평역 건너편,경기도,가평군,,경기도 가평군 가평읍 달전리 583-7,37.812986,127.51076,600x70,6,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G80,자라섬 입구,경기도,가평군,,경기도 가평군 가평읍 대곡리 27-15,37.821221,127.5212052,600x70,6,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G480,한석봉도서관옆,경기도,가평군,,경기도 가평군 가평읍 읍내리 579-15번지,37.829673,127.506288,600x70,6,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G560,자라목 황태천국앞,경기도,가평군,,경기도 가평군 가평읍 읍내리 산91-1,37.832523,127.5210219,600x70,2,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G500,경찰서앞,경기도,가평군,,경기도 가평군 가평읍 대곡리 227,37.82517,127.515587,600x70,6,12900,상업용+행정용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G90,설악면사무소 앞,경기도,가평군,,경기도 가평군 설악면 신천리 156-7,37.67629963,127.49414,600x70,11,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G520,설악면사무소 앞,경기도,가평군,,경기도 가평군 설악면 신천리 156-1,37.67619459,127.4946902,600x70,6,9900,행정용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
설악도서관,설악도서관,경기도,가평군,,경기도 가평군 설악면 신천리 516-7,37.68335039,127.4909758,600x70,2,0,행정용,가평군 평생교육사업소(설악도서관),,2025-05-19,4160000,경기도 가평군
G100,설악체육공원,경기도,가평군,,경기도 가평군 설악면 신천리 518-2,37.683679,127.4898955,600x70,6,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G110,선촌리 솔고개 정상,경기도,가평군,,경기도 가평군 설악면 선촌리 산45-2,37.676712,127.4714067,600x70,11,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G200,선촌사거리,경기도,가평군,,경기도 가평군 설악면 선촌리 40-13,37.686215,127.4925027,600x70,12,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G530,설악신선봉터널,경기도,가평군,,경기도 가평군 설악면 선촌리 270-1,37.690436,127.491619,600x70,6,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G140,설악IC 원형교차로,경기도,가평군,,경기도 가평군 설악면 신천리 산 60-3,37.671066,127.4881,600x70,6,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G150,목동삼거리 앞,경기도,가평군,,경기도 가평군 북면 목동리 825-9번지,37.885194,127.549119,600x70,15,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G160,목동리 명지식당 맞은편,경기도,가평군,,경기도 가평군 북면 목동리 900-1,37.887588,127.548479,600x70,6,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G180,화랑유원지 입구,경기도,가평군,,경기도 가평군 북면 제령리 5-8,37.890353,127.545722,600x70,6,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G170,북면사무소,경기도,가평군,,경기도 가평군 북면 목동리 888-1번지,37.886061,127.549648,600x70,6,9900,행정용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G210,청평배수펌프장앞,경기도,가평군,,경기도 가평군 청평면 청평리 738-3,37.7345027,127.4144824,600x70,11,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G220,청평면사무소 앞,경기도,가평군,,경기도 가평군 청평면 청평리 333-1,37.74001109,127.4245365,600x70,6,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G230,청평면사무소 앞(문화의집),경기도,가평군,,경기도 가평군 청평면 청평리 333-1,37.74001109,127.4245365,600x70,6,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G260,청평댐입구 교차로,경기도,가평군,,경기도 가평군 청평면 청평리 731-26,37.727496,127.4103372,600x70,6,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G280,신 청평역 주차장,경기도,가평군,,경기도 가평군 청평면 청평리 379-13,37.735617,127.4253359,600x70,6,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G300,청평농협 앞,경기도,가평군,,경기도 가평군 청평면 청평리 455-13,37.7368975,127.417656,600x70,5,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G310,청평아산빌라입구,경기도,가평군,,경기도 가평군 청평면 청평리 318-5,37.740135,127.4223904,600x70,6,12900,상업용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
G290,구청평역앞,경기도,가평군,,경기도 가평군 청평면 청평리 403-2,37.73647721,127.4217168,600x70,6,9900,기타+행정용,(사)경기도옥외광고협회가평군지부,031-582-9866,2025-05-19,4160000,경기도 가평군
D-3,신길119 안전센터 앞,경기도,안산시,경기도 안산시 단원구 삼일로 50,경기도 안산시 단원구 신길동 1691,37.33504871,126.7836409,710x70,2,,행정용,경기도 안산시청,031-481-2403,2025-06-10,3930000,경기도 안산시
